Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	rates.AC	rates.AG	rates.AT	rates.CG	rates.CT	rates.GT	gamma	A.1	A.2	A.3	A.4	Theta.1	Theta.2	Theta.3	Theta.4	psi.height	psi.treeLength	D.treeLikelihood
8540000	-6627.774048821957	-6158.987292574985	-468.78675624697183	0.18226802265758002	0.31963115565546274	0.2396725738356681	0.25842824785128665	0.051179870995863436	0.35741711361223866	0.0649869101519364	0.02657065396881516	0.45238860301505596	0.04745684825609323	0.34516442736139774	13	12	32	5	7117.51319163246	517.9619253094827	128.72859899293397	371.9994234313546	373.83709879117436	5152.568263076869	-6158.987292574985
8560000	-6619.673080688051	-6159.634169323948	-460.0389113641028	0.19972887606308026	0.3119273795381122	0.21510867097804548	0.2732350734207595	0.05801922659343776	0.39800596828120066	0.057258554311413745	0.028054423345257734	0.407060211937625	0.05160161553106787	0.3540771483449363	13	21	23	5	8529.846970344872	406.9784257921076	90.62699361845021	247.90318436816497	341.6389648094833	5172.954655139666	-6159.634169323948
8580000	-6630.04818502433	-6167.573010624938	-462.4751743993916	0.18895418997144903	0.33160802632637226	0.22618632535860575	0.2532514583435704	0.04744053572367943	0.35546040508077764	0.08172520823743212	0.020745447287595725	0.44472370272972583	0.04990470094079205	0.35862778825722924	11	37	6	8	7844.933682701633	227.9117328409666	95.60194374139412	217.95021955325382	365.98360943140824	5215.7201792555215	-6167.573010624938
8600000	-6623.8383581388625	-6166.065784310484	-457.7725738283791	0.19456753648584577	0.3296214995986328	0.21048229106729835	0.2653286728482204	0.045775887097856995	0.37814060294645807	0.043957599933920094	0.03152428772825593	0.4496938268372138	0.05090779545629788	0.35056776677259843	8	33	17	4	9239.086048990514	350.2228927125682	94.85127322282342	232.60510787601714	402.0909613423147	5871.53608478225	-6166.065784310484
8620000	-6622.304645968088	-6168.311453194587	-453.9931927735018	0.1715479391504128	0.32499214796155435	0.25064581776796524	0.2528140951200649	0.06011762240022302	0.3384787940969115	0.058287083843161495	0.028726284001720736	0.4718207782785128	0.04256943737947305	0.37372747453737937	8	15	33	6	8819.900239535316	423.89824771302375	142.71980905683495	343.9355990067862	403.9388089162461	5790.540999821649	-6168.311453194587
8640000	-6638.385344542864	-6162.406885047557	-475.97845949530733	0.18097410457206498	0.33297964016936726	0.24710371602136888	0.23894253923719624	0.05563574589873919	0.35487280559646817	0.05998963635782992	0.024066102809649423	0.4560645091351296	0.049371200202186494	0.32445718549084535	12	23	3	24	12822.850431372954	437.75133867460096	189.20416865664578	165.1556252668614	427.376808239511	5512.454924668234	-6162.406885047557
8660000	-6595.323162316655	-6157.756277210107	-437.5668851065472	0.19244822566568376	0.3286839041367892	0.22928466363781796	0.24958320655970642	0.058981786001738624	0.3619957057461496	0.0597927907287405	0.033879531295298575	0.4456528803335076	0.03969730589456779	0.3279067731140338	9	32	10	11	9173.859124460676	182.56067366864426	147.5661753449543	159.30367361521948	344.61833646785215	4719.518686947602	-6157.756277210107
8680000	-6610.188665450012	-6164.992448338203	-445.1962171118093	0.20448208805144322	0.34281305495723113	0.20985016441845372	0.2428546925728695	0.04055472426421365	0.3924242471922623	0.05293589053822417	0.028291107520837532	0.4424543431322205	0.04333968735224443	0.378045492796551	10	23	21	8	8833.886151229073	97.15428605596827	122.05348983715106	237.5392992961789	425.5182369242471	5163.255567549959	-6164.992448338203
8700000	-6596.670157648318	-6164.780173820576	-431.8899838277419	0.2229616017323931	0.3323308552232719	0.19787873488544167	0.24682880815889097	0.04840415590536292	0.3616348633530228	0.053032510603697486	0.02868331309042172	0.4447147402022841	0.06353041684521346	0.32444696136764273	10	31	17	4	7561.851836960424	140.29084820008146	90.83721272467888	304.9964910343391	286.71446199536666	4486.964462398289	-6164.780173820576
8720000	-6644.3413388801755	-6176.440121354547	-467.90121752562874	0.18784937904483234	0.3182687803213928	0.23913763153066603	0.2547442091031065	0.058670995356935804	0.3758468011215271	0.05639566827861615	0.022139629463373157	0.4438629128399882	0.043083992939562235	0.35762300884183823	10	23	25	4	6296.976265921894	365.9798149930374	167.88296109077203	599.3985016712259	485.26439662276056	5785.769295009169	-6176.440121354547
8740000	-6628.71454410051	-6169.12936698253	-459.58517711797924	0.19281617585237237	0.3385914224177268	0.22948196650063582	0.2391104352292629	0.051662467262798425	0.3490688119411698	0.06755170726575765	0.026404523509302544	0.46411185256524023	0.04120063745573388	0.3122348059874274	9	24	25	4	5266.31556640583	322.0401238222967	119.56667419160524	246.74080721742038	409.5689607861647	5679.19797923105	-6169.12936698253
8760000	-6620.498490594481	-6162.070546935336	-458.4279436591453	0.19831029938377037	0.3107989271186922	0.21629150380260198	0.2745992696949331	0.05414890111258485	0.3827106013768077	0.0492274848169708	0.022771945339058054	0.4463007695841101	0.04484029777047109	0.3600785465976409	10	19	15	18	7875.125385109245	312.5657179388918	152.12971867342145	155.21126286904044	371.50881097132066	5424.091453029978	-6162.070546935336
8780000	-6644.539885769616	-6161.575506017693	-482.9643797519234	0.18605216200147912	0.32522297682895873	0.2337637827101403	0.2549610784594196	0.046293260851052946	0.3672043981670759	0.05680420985955775	0.028520022839058738	0.4529898625799102	0.04818824570334704	0.3560159349126019	11	19	7	25	9050.221325190087	657.5866359077913	323.13607586089665	373.91735149256203	512.6406616469949	6281.488651908111	-6161.575506017693
8800000	-6654.4233721722385	-6162.425469594766	-491.9979025774726	0.1923225741462849	0.34856921321739776	0.19913952804667173	0.25996868458964356	0.05436466385962601	0.39579527156010147	0.0553909277502597	0.019926775712126716	0.4300507568715295	0.04447160424635908	0.39291979970744495	13	8	9	32	7167.882639698365	894.7882889646024	281.9706932897667	300.29828383594304	450.0819956235822	6341.378898118456	-6162.425469594766
8820000	-6655.850976973358	-6173.221366481868	-482.62961049149004	0.20074167072006283	0.3077932614352731	0.2397658514568316	0.25169921638783027	0.0604083644573426	0.3232793822351055	0.06487215585859905	0.031666086211111985	0.48424286863927907	0.03553114259856411	0.3387842270293826	10	3	16	33	5485.725874312834	2431.036801683935	683.0088780746268	260.79968237109523	414.96922052685085	5749.3705659186135	-6173.221366481868
8840000	-6649.1226766228265	-6174.8270690653335	-474.29560755749253	0.16331966888190425	0.3516713838297219	0.21802360503990836	0.2669853422484633	0.04485545860770363	0.37518202662073774	0.08853956931013557	0.03448417809953205	0.40457617798825435	0.0523625893736389	0.3663588146040654	8	5	2	47	8281.282121915188	635.8516072860136	212.60770698273538	251.15171990980937	385.8796901971014	4994.3984214048705	-6174.8270690653335
8860000	-6630.1108682364675	-6164.670449678139	-465.44041855832813	0.1993054009782702	0.31734524310921536	0.23740148861731689	0.24594786729519555	0.040122899018326455	0.3550929060469755	0.08648757151483677	0.022595936255160397	0.45072575780457375	0.04497492936012948	0.36757750419843416	11	10	9	32	7957.654642241996	394.8878993894967	296.83183467039265	205.547641123129	398.2299153382768	5051.816806239586	-6164.670449678139
8880000	-6631.81420925564	-6157.1651394051005	-474.64906985053915	0.19300401393751618	0.31717354961756994	0.24921715263417638	0.24060528381073548	0.0477868404851136	0.37384725866732094	0.05547552953539949	0.03194871201415876	0.4605103572582977	0.03043130203971192	0.31619510885483715	15	4	14	29	5830.656259113289	345.1771732955057	138.98525885792856	344.3265388636965	386.7365540703127	5191.7757217799635	-6157.1651394051005
8900000	-6635.864928148265	-6154.749660974083	-481.11526717418235	0.20561756302069129	0.30542365004169464	0.22385943994030205	0.26509934699731014	0.051512904169691766	0.3498847679423328	0.04608888939368083	0.03331640115580743	0.4702820047609263	0.04891503257756319	0.4084151793665997	13	3	12	34	7780.974079576957	648.014381457738	460.43137938469397	187.01783231549996	376.2147551376407	5319.450956036759	-6154.749660974083
8920000	-6618.948159461989	-6166.009209312528	-452.93895014946185	0.20616273912475935	0.30798197753038115	0.22347726578525348	0.2623780175596041	0.05527555750124587	0.3626539308624425	0.04704981772603752	0.03852079799827937	0.46342243865119426	0.0330774572608028	0.335439181863949	11	13	18	20	7365.730157064934	283.76957157523134	121.92233113344483	206.56897534051186	393.7598845110875	5341.597891160755	-6166.009209312528
8940000	-6625.60822490617	-6152.8346901973	-472.7735347088703	0.18383752474635706	0.35252207500151833	0.2148544274920101	0.2487859727601127	0.04981996091037328	0.3834552572984613	0.06524381409483174	0.020323584300458154	0.4257030206938769	0.05545436270200088	0.35813678954036066	14	6	7	35	5531.242220677283	436.6097973584259	368.54652843502953	219.859285945755	381.439337475885	5423.129207071431	-6152.8346901973
8960000	-6616.310201667479	-6149.164071242649	-467.14613042483074	0.21360109019146478	0.3081355042547079	0.23451090644778985	0.24375249910603616	0.05171236005867987	0.3669195983277369	0.05281643970218632	0.02682935541511346	0.45938624696307645	0.04233599953320924	0.33996834893779565	16	25	20	1	5547.42803810991	162.78900059081036	296.6272759417681	502.43401277687644	418.0614575607675	5478.171396518462	-6149.164071242649
8980000	-6639.467407155215	-6168.332994500247	-471.1344126549684	0.20190705067865866	0.32840895839991263	0.22921417737818855	0.24046981354323874	0.05638422452714275	0.35985895047808053	0.06544533213505799	0.036826366622772014	0.4338511195547094	0.04763400668223944	0.3506488332368178	16	3	16	27	6551.2798065748775	543.9402983806334	207.66495345996046	246.82453756051967	434.73302451253045	5268.123098625807	-6168.332994500247
9000000	-6654.8749249388675	-6159.920274275886	-494.95465066298107	0.20693508968567165	0.3074127643533792	0.23148621367666308	0.25416593228428475	0.05537508039137677	0.3207312800329922	0.041656167152277115	0.03343164600348248	0.5081368056783027	0.04066902074157096	0.3590129487126858	7	10	10	35	4694.859559302737	6598.551750721083	1106.6802759924565	229.19233724019767	442.61715133455806	5691.441158910917	-6159.920274275886
9020000	-6646.1347405763845	-6161.345389355409	-484.78935122097573	0.18314871213357423	0.3274301588340327	0.23352158801330725	0.25589954101908435	0.05786893476421006	0.3913436322652696	0.05204822209615437	0.025712983382694336	0.42945333458640383	0.043572892905269965	0.38879527361812516	10	5	14	33	8726.792694468957	2150.3619276937306	614.7520114326975	156.59458831311713	440.3907225686134	6269.952527221816	-6161.345389355409
9040000	-6632.157973073775	-6161.000622942389	-471.1573501313859	0.21018623641035417	0.33834616544245183	0.21314553229131347	0.23832206585587892	0.035302323919941966	0.37101978517903256	0.06746055065156371	0.03756353667491858	0.4326135552351383	0.056040248339406774	0.3961179666865826	2	7	32	21	20909.523068790637	7207.305351545175	390.0747227401014	218.166570186059	375.35335849869574	5184.498901132199	-6161.000622942389
9060000	-6624.179667668032	-6165.960595645441	-458.21907202259155	0.21195785394952124	0.32273107497446873	0.2275990329717764	0.23771203810423186	0.052877228486252016	0.36185300903259315	0.04713340277309719	0.0385269671866921	0.45425247218298226	0.04535692033838518	0.3071894062331969	1	9	44	8	2945.392364919049	5658.820558270584	187.20979720803078	252.92904942386465	418.17702915990424	5085.129013802311	-6165.960595645441
9080000	-6606.7817095583405	-6163.180244033035	-443.6014655253058	0.1855083396542754	0.3433299781502778	0.22055329395000844	0.2506083882454365	0.057024943573635516	0.41972716990346015	0.06883137236688615	0.02891391277671701	0.38564020460626314	0.039862396773039745	0.2978713442853509	9	1	46	6	7505.355843180119	1263.3869412764693	194.7855182495183	287.9903902273935	337.29769154401185	4544.920611256352	-6163.180244033035
9100000	-6625.13138696708	-6155.043545057288	-470.0878419097925	0.22523200468340926	0.28256303146884193	0.2429357375191884	0.24926922632855883	0.046817317009854545	0.30929552819795525	0.03875269076921653	0.03777114633854276	0.5283535289514932	0.0390097887329392	0.3799815995523218	1	10	38	13	19575.47796683983	13075.37179329714	219.35337213866953	323.3140594028552	495.14540109972063	6244.852426362326	-6155.043545057288
9120000	-6629.918988684674	-6155.429259630133	-474.4897290545415	0.20304409148627328	0.31692490498613946	0.24697804505412443	0.23305295847346133	0.046258089891110424	0.32544053380016696	0.04595539008771042	0.028721759476905393	0.5090063619953866	0.04461786474872149	0.35616762666756413	2	11	12	37	4687.763762713765	11277.77907342237	1053.2743201223036	178.46247127702372	402.74107849951685	5573.801518920862	-6155.429259630133
9140000	-6648.80614414529	-6182.773633706514	-466.0325104387754	0.20412044616897687	0.289534331328056	0.2335222547258095	0.2728229677771562	0.05001853224771344	0.2893773926473616	0.0719188760203559	0.0432943680735604	0.5083056421361437	0.03708518887486617	0.3222187629890065	8	4	2	48	5942.964831062775	4422.47844633413	1077.63701770355	218.77096629962855	418.5048062846009	5678.816300631522	-6182.773633706514
9160000	-6629.894079992762	-6148.954952087986	-480.93912790477634	0.1884558591997901	0.3327750140107825	0.22717613918094912	0.2515929876084768	0.06725740061579556	0.3445151140122668	0.07523073351603819	0.023037552049923273	0.4540694887903812	0.0358897110155964	0.3114664638852998	2	7	18	35	8437.77467358714	22421.08889504425	593.0552372342423	274.5140669888102	410.14256446830626	5752.024102561396	-6148.954952087986
9180000	-6664.8520005316805	-6166.576767375004	-498.27523315667656	0.20369421227904738	0.34160829628075745	0.21631223094890178	0.23838526049129194	0.04808983332759641	0.4020504414914841	0.04623816916652862	0.019018225115421422	0.43625027871954164	0.04835305217942908	0.39842538703755964	6	1	6	49	4272.746020498918	4022.8139869746665	10768.900600217632	367.0829377265318	445.87340483565254	6131.194982171826	-6166.576767375004
9200000	-6659.492848086309	-6180.001099698805	-479.49174838750423	0.19398407332995618	0.35195666136493575	0.202095810594435	0.2519634547106715	0.04920614674202789	0.3600180738094053	0.06361206556232969	0.03236825077363242	0.4476312484570421	0.04716421465556376	0.3864441500211655	9	7	1	45	8475.86555800739	3115.466795228715	1014.8363404232916	248.5005330966659	484.8453621655862	6229.383557359396	-6180.001099698805
9220000	-6638.610550691405	-6165.644028992098	-472.96652169930667	0.18959057349080383	0.3436236291628804	0.22330073912100426	0.24348505822530989	0.043203000132631765	0.3833502664318569	0.056398781529877096	0.023979877775476142	0.4460296823266717	0.04703839180348768	0.3588495979962528	8	13	4	37	8271.537130127334	1543.999540056839	258.27080173673875	200.5074080860352	354.0348677077203	5052.632644095074	-6165.644028992098
9240000	-6598.894124400694	-6151.211332032283	-447.6827923684102	0.1788577124799178	0.3369621051107125	0.21772847384377475	0.2664517085655934	0.0617873662144861	0.38924091176740916	0.06316904241466553	0.030020794546382817	0.4122930734534074	0.04348881160365041	0.2822369602740934	9	8	8	37	8532.13148648808	668.2546918647137	177.28496057188397	177.1188035882169	336.3253065281217	4723.908045574764	-6151.211332032283
9260000	-6618.272239450735	-6162.238995138926	-456.0332443118085	0.21302774141802452	0.3208466907969082	0.20442069113678815	0.2617048766482775	0.05426627278358544	0.36003032137101015	0.051290438876089375	0.03043159492662798	0.4605755670905805	0.043405804952107906	0.3736188465888558	10	16	9	27	9629.875990822227	576.0964780678828	57.341064451903335	204.664528629333	374.7198340027672	5455.432387938871	-6162.238995138926
