Sample	posterior	likelihood	prior	pi.A	pi.C	pi.G	pi.T	kappa	clockRate	shape	b_m.Hong_Kong_New_York	b_m.Hong_Kong_New_Zealand	b_m.New_York_Hong_Kong	b_m.New_York_New_Zealand	b_m.New_Zealand_Hong_Kong	b_m.New_Zealand_New_York	Theta.Hong_Kong	Theta.New_York	Theta.New_Zealand	tree.height	Mascot	D.treeLikelihood
2418000	-1951.6161500424564	-1907.6223623502347	-43.99378769222168	0.33500281764560186	0.21787169335910123	0.2003456580680482	0.24677983092724928	5.41951424576515	0.0038018457785457026	2.402220666491725	1.0465489931508791	0.2789602833135945	1.0222862054519104	0.8813553831043939	1.532266210277954	0.4268645109935523	2.4513517339069866	0.24746938174612335	0.7603457680403172	3.919933445697065	-38.177558978272906	-1907.6223623502347
2419500	-1957.5931052044004	-1901.753475692036	-55.839629512364255	0.3255230829704781	0.2220954828884147	0.22167266277851552	0.2307087713625922	5.942170871265758	0.0030881721452332787	1.0755286879262924	1.6563131735159136	0.6163917434816628	0.39083289755857464	0.5818929324828203	1.3201724958649526	0.13340075882809443	2.030594661337632	1.5460213370441622	0.9022704284729754	4.281161881248545	-49.49875352861547	-1901.753475692036
2421000	-1947.3050539661508	-1899.1811170640644	-48.12393690208636	0.34128990205530946	0.21405256595136607	0.21216971871396198	0.23248781327936305	5.871072579349146	0.0032032661748742884	0.559525321250683	0.9029394286347623	0.3506805024140786	0.3844602967791802	0.3917952311409885	0.1631461185928128	1.3414848594207511	2.7607679750557286	0.6570421823728997	0.9104176499730752	3.7923927823395998	-44.06919249047752	-1899.1811170640644
2422500	-1952.1299620043796	-1907.595230494327	-44.53473151005255	0.341955422346226	0.2133870456604495	0.21216971871396198	0.23248781327936305	5.778697743743052	0.004312816668156706	0.32433764084755584	3.3287976440234597	0.22789015336707164	0.6480030456036563	0.1630698099185474	0.2232847252869994	1.6950260125078256	0.7135375369325384	1.4205298457187845	1.9993524851700348	3.4112513176256387	-39.34012687155182	-1907.595230494327
2424000	-1950.7502726467467	-1915.7117351905265	-35.03853745622023	0.32766829083175214	0.23223310503323671	0.229148887773222	0.2109497163617897	4.51289384560931	0.004677887727214959	0.23981161575905413	0.6785647048179161	0.7242142863872347	0.36659032901917116	0.02133926672447412	0.771118428256632	0.048019731671531736	1.2817592133633064	0.6067698657086849	0.40939771592255153	2.875805254215713	-35.80793954015786	-1915.7117351905265
2425500	-1951.891678810739	-1911.851420247597	-40.040258563142025	0.3766840034163554	0.20656604172508702	0.20558747371650646	0.21116248114205172	4.3607911798274355	0.004658632125983806	0.7340998499678273	0.02962724882931517	0.11262292036495405	0.17189026985829228	0.4111350465807642	0.5948284470617496	2.0468246507506582	0.9353889953832218	1.0467152734765222	1.3310328426044729	2.9929330538763477	-38.23708359921249	-1911.851420247597
2427000	-1951.6533618633264	-1913.418373677222	-38.23498818610434	0.3326904130143732	0.21307741994024995	0.23806390076127784	0.21616826628409966	6.678836924282349	0.004189993566907926	0.25695864990595885	0.09669291071740178	0.032569038791171435	0.39255037452576236	0.8139552633937841	1.0415720178562178	1.5728020306550121	1.165929628004096	2.1660235974647186	0.440970721874495	3.6761148524450493	-35.59428853558678	-1913.418373677222
2428500	-1949.8171508206217	-1905.5084419774785	-44.308708843143236	0.36554574557446956	0.21380543650076433	0.19556426092258533	0.22508455700218136	3.905565846181227	0.003552813405774283	0.1930689950816524	0.9785250853665471	0.001134670069208044	0.032593775578799056	0.8787236019948064	1.9807681955332588	0.7868464841325621	1.8780288695615017	1.4110914039927418	0.6130432706512874	3.252408281637931	-41.20294933918338	-1905.5084419774785
2430000	-1965.6043971668748	-1919.884799530085	-45.719597636789814	0.33919527135697514	0.22984771394929177	0.19535783002149426	0.23559918467223942	9.988665567051973	0.003765681242851344	0.6748592098927112	0.3801708565142612	0.0085749163448141	0.021405178730885897	5.047332508235883	2.34967471136498	0.5951178642297746	0.9801680663138347	3.025514508276958	0.4256878465655008	3.430436093727453	-36.42590446964672	-1919.884799530085
2431500	-1948.2844799601858	-1910.1265500809595	-38.15792987922629	0.34545073322512015	0.22424904692849473	0.20920066280397115	0.22109955704241455	9.618921710067594	0.0038862015040918648	0.9901587045940949	1.6527305412834739	0.0023153800253664647	0.937293443034121	0.8804826956092201	1.4041588305003307	0.4193355058132014	0.299593862861158	1.7795876823791912	0.6970125258731834	3.340026207636679	-33.019967034659714	-1910.1265500809595
2433000	-1945.528698356598	-1902.9500980999169	-42.57860025668111	0.32954192801985777	0.22202828571806338	0.22000132066675182	0.22842846559532765	6.808320505723868	0.00395080285165705	0.36869283368290817	0.2627287259528697	0.012421557325402476	0.5952163043850397	0.9544690746303609	0.482507384477621	1.3147670212031874	0.6499994625258327	3.033859778050935	0.5052513099970218	3.4303310008026746	-39.66864728161696	-1902.9500980999169
2434500	-1948.8500338817319	-1912.2876298045442	-36.56240407718769	0.33982530487654816	0.23344347493623716	0.1975517054340185	0.22917951475319676	6.164787117816238	0.004404120148571201	0.11534267169872606	0.28974169156002694	0.456364435336491	0.9878117885712497	0.9544690746303609	0.025551984701844884	1.6505987421897699	0.30321159800726183	1.6122444463819452	0.3224243194085093	3.323890481977702	-35.270236807968246	-1912.2876298045442
2436000	-1949.4741647104802	-1906.007895255188	-43.466269455292114	0.3368196128229877	0.22509030111999295	0.2086546187678991	0.22943546728912081	4.7848919479468766	0.004043130537369965	0.45206128622780006	1.0731899381368133	1.3105262949606715	0.20671533140854745	0.9054752314754982	0.48951432282165447	2.017938751189621	0.6878581698483047	1.7524791605428198	0.38483836674821026	4.417027516773539	-39.606563936785925	-1906.007895255188
2437500	-1952.73571485293	-1909.1123153131232	-43.623399539806755	0.35172771261981767	0.2164305588498268	0.2107839439392379	0.2210577845911183	5.314044382216443	0.004179310095031696	0.5839738522866554	1.0731899381368133	0.8630666940666399	0.6224044428615861	0.7848951249019024	0.4289204093167436	2.017938751189621	0.8356025185550551	2.0817117074348626	0.2629770945469	3.62605166860044	-39.18515063516837	-1909.1123153131232
2439000	-1949.696779256863	-1905.7696026209828	-43.92717663588025	0.3440084243898812	0.21844802522953843	0.21648576578946274	0.2210577845911183	5.215635056210497	0.003587625374486637	0.4949878098520281	0.937366187575175	0.6351721869008758	2.5696068891970545	0.043912727841213334	0.4197100252298952	0.321703702636908	0.8062007253875595	3.7556731500662255	0.9179342604155672	3.510084131192745	-38.529697305746105	-1905.7696026209828
2440500	-1947.3887179297972	-1903.0879129938169	-44.30080493598025	0.33220795542022197	0.22976899418937463	0.2218926465649638	0.21613040382544021	8.419433014152993	0.0036281633443336517	0.47211203823956077	0.29540365129590096	0.4709634767516335	1.8920379581020295	0.15321708037781104	0.015420511618802387	0.7855471467634573	1.106248029014635	3.4100287698049616	0.7401861266194706	4.9039424601028285	-39.665157174396725	-1903.0879129938169
2442000	-1940.496067313877	-1902.2214085445062	-38.274658769370696	0.33629941731239027	0.20560403183810327	0.1984724627381373	0.2596240881113698	5.2096383219846985	0.0040222482132029206	0.2960362737892113	0.22699448040642795	0.4709634767516335	1.2129677297112904	0.13130605708734425	0.039691572979480824	1.3313517793130496	1.0344545029765941	3.4525982759861398	0.3099970125981674	3.421537764758807	-35.53194143593162	-1902.2214085445062
2443500	-1948.5056836313825	-1903.7358285290165	-44.769855102365966	0.33023562510552557	0.1937370133432599	0.22296114605113318	0.25306621550008196	8.895087351891078	0.003804538855137184	0.4082387790520549	0.9024919854010318	0.22746873596757433	2.349613236981134	0.22578768632779558	0.16935339773011723	2.187952098260882	0.7562574942830623	1.4857456437807501	0.4471552116250978	3.7393766669514714	-39.944893091920505	-1903.7358285290165
2445000	-1951.9170219375392	-1902.9894222152525	-48.92759972228658	0.3272587728269681	0.24727518368054338	0.2107507866565363	0.21471525683595283	6.157044828470843	0.0037025646448071324	0.4724885095238889	0.8253774446476084	0.2372972164360199	0.8626762883229793	0.20275473989766982	0.5661606429584193	2.1042665214785843	1.3565482456492908	1.2047436858856073	0.49084232812517764	4.052679432810822	-45.427386093494	-1902.9894222152525
2446500	-1941.912789819221	-1903.7689623126075	-38.14382750661353	0.32833518636603404	0.2118125974109231	0.21451172282287637	0.24534049340016714	5.643076414391324	0.003929659811544704	4.665997713148334	0.23280848433971488	0.12446503236376172	2.1092150299850227	0.21619008510283935	0.4948344650603423	0.844142724675598	1.398970604913145	1.0432232814788842	0.1982507558660141	3.5771638711050358	-33.2027739862286	-1903.7689623126075
2448000	-1959.2965600579237	-1901.3297650530062	-57.96679500491747	0.34408514106034016	0.21187649887740184	0.19008417595066812	0.2539541841115905	3.5559914486982853	0.003307736055545896	2.1318201952287663	0.4498491673168707	0.9648296711343393	2.901543537187896	1.0128659490022724	2.314403546361241	1.875169400134065	1.7521234111741315	4.353732569885336	0.566248984253534	4.178753492106196	-45.639424939215864	-1901.3297650530062
2449500	-1958.3604943190182	-1909.4875621008537	-48.87293221816468	0.3477695024318821	0.21837948329527376	0.22245803460444252	0.2113929796684023	4.417908511490818	0.00482860513504512	4.9934969097804975	1.1008059275801514	0.9916905293816676	2.452016042015275	0.19720469231390297	3.3627847617572852	0.2828310838270873	1.4658174184782702	4.8907856272118755	0.2304378529082719	3.7987522187269116	-37.25094850703998	-1909.4875621008537
2451000	-1960.6912355316392	-1903.629476716826	-57.06175881481319	0.32106782938373957	0.23574833282443958	0.21921446536469205	0.22396937242712944	4.625765380646589	0.0044828454938334135	2.999813852578627	4.069643043981693	1.5776392888398847	3.2708289918940956	0.32661140799731236	4.444001464159807	1.103344689585515	0.5819119860504767	6.987054427884123	1.0605163072051662	3.1282636014238405	-39.09690598674377	-1903.629476716826
2452500	-1956.268081138199	-1909.1243625266222	-47.143718611576865	0.3493707219285645	0.21886558549005025	0.19536583670546318	0.23639785587592266	7.490471799472754	0.0034379823711458424	1.457513528241886	3.0751383306000677	0.701144660613223	1.199073390001896	0.310120931042658	0.3766446950313403	0.4213537364046621	0.8017277020520323	1.5631358879671713	0.7265838957152032	4.590837201739467	-40.6259957695723	-1909.1243625266222
2454000	-1956.2872130448802	-1911.284448153656	-45.0027648912242	0.31207434080326085	0.2265901136451029	0.21284366366992571	0.2484918818817111	4.883782117236354	0.0038267393272232546	1.971406978039512	4.0172248378702955	0.06335212414083581	1.3008636714152924	0.4035993800534969	0.3048237254247204	0.3384177462437514	0.5625523969452763	0.5787008939001114	1.4305012446233327	4.370797551027497	-39.41256059376144	-1911.284448153656
2455500	-1948.411918603809	-1905.4744917510175	-42.93742685279158	0.34437038821327903	0.23141948006865534	0.20300618320821173	0.2212039485098545	6.901766136778629	0.003952932014367289	0.3450858798052725	0.8030845526189543	0.07616840359105422	0.49649194013673253	0.4530620110534557	0.1468765424482179	0.6038621884779029	1.1976865644209997	0.9814626123840827	2.017216533082779	3.4251541035760105	-40.88384949755627	-1905.4744917510175
2457000	-1963.961476113326	-1911.237519333863	-52.723956779462874	0.3368330529864893	0.2177355004064846	0.19472606992983574	0.25070537667719095	4.119377480782329	0.0035207114568271553	0.6373288211164649	4.594337491934529	0.5776500013841366	0.6849753924723891	0.4530620110534557	0.20908621991188625	0.2584288685088759	0.918391431948413	1.1878858114298234	1.0236689345258405	4.175689165002217	-47.28358393400963	-1911.237519333863
2458500	-1946.3142504520983	-1898.7817130563917	-47.532537395706676	0.3326597027943201	0.21947075651604278	0.22021366646342416	0.22765587422621356	5.204612965350373	0.0033882610296316787	0.637621813726235	3.2413475963073677	0.5926094414233627	0.9614387929690785	0.40174617405684326	0.276754959014917	0.26858318390882907	1.4295133084897675	0.5108200218357857	1.0282488725381413	3.8778646152663816	-42.77232134507057	-1898.7817130563917
2460000	-1942.1882563108325	-1912.4519500904692	-29.736306220363225	0.3419759139478396	0.22050496609918313	0.20885106671015677	0.22866805324282113	7.566320425016354	0.00449601916567881	0.5762646322910416	0.3420249343070722	0.1470880390584829	0.7033212363202699	0.033824030813497996	0.3056122894629666	0.5284982769513061	0.7579378017535084	0.9788609390190572	0.4924212387213111	3.3302373806123273	-29.716249213599042	-1912.4519500904692
2461500	-1935.668951433381	-1901.6629887060637	-34.005962727317275	0.33680449252862144	0.22759090990414726	0.2088649551697226	0.22673964239750935	7.566320425016354	0.004108725202184388	0.5411441463529161	0.46728038812177547	0.11003250043306978	1.2394214899104306	0.013544062514626493	0.6481699938908388	0.3987902815147523	0.5438344969602759	0.9389515309461252	0.3994191104633768	3.262382094095299	-33.366178108494864	-1901.6629887060637
2463000	-1947.5244654527817	-1907.8769339978146	-39.647531454967094	0.3481626280309011	0.20418514296000886	0.21619913379554598	0.23145309521354474	6.390192790308	0.004081627863826369	1.3388325843084214	0.3717558594046346	0.2719132992754355	1.817362496134587	0.006221381785843697	0.16656049635307166	0.09568187577560182	1.582353547887158	1.64078875061953	0.9118895197242721	3.2664170295047583	-36.44655359140807	-1907.8769339978146
2464500	-1946.2133367857157	-1904.380561793322	-41.83277499239379	0.3493656620350199	0.21118101126725244	0.20951993269920619	0.2299333939985222	6.12532762870809	0.004623622906621007	0.6772941210403111	1.1374118755068205	0.2447290111119259	0.30040733451757345	0.1772585101023323	0.5636873550352933	0.22041811984634155	0.6735399005185463	1.8850638812757117	1.0978858190633405	3.0293980935945726	-40.089476426438566	-1904.380561793322
2466000	-1953.0865443753382	-1906.4569265186042	-46.62961785673414	0.32777116902074643	0.2184541643886453	0.21808850348648096	0.23568616310412804	4.3837108068304325	0.0032390543256785326	0.0934708475955536	1.0496172710071965	0.2447290111119259	1.05483778640459	1.0152183891609208	0.30370609113630176	0.1628550509324575	0.3612577232386232	0.7763676394744684	1.9865192245970296	4.192027932114335	-44.81372802841124	-1906.4569265186042
2467500	-1957.3451311617418	-1901.9475881500043	-55.397543011737454	0.34759814179366516	0.2143878185405927	0.20134651597995964	0.23666752368578323	5.650144071890433	0.003024611553235508	0.2913971047586597	0.7075303678790947	0.5590791795392116	1.200547738525289	0.26578319515125326	0.09408205807176215	0.998510077090707	2.8400982501069074	0.6258219372392166	1.4174173428637564	3.9486558293995464	-50.690713710104234	-1901.9475881500043
2469000	-1937.7294829353136	-1903.715445014932	-34.014037920381824	0.3546909804100504	0.23067098903563252	0.19467612023567932	0.21996191031863843	5.597294311224049	0.003908288481461454	0.27802885153746976	0.2787844246735971	0.12442629562095951	0.40347433812506134	0.25879411373448996	1.0034678367718697	0.4255520867667832	0.513571146252384	0.6853434662155125	0.8322662912202831	3.1410240697137235	-34.50856904236333	-1903.715445014932
2470500	-1954.136074742903	-1908.6306709181918	-45.505403824711216	0.3419946302811421	0.21278088909849074	0.19467612023567932	0.25054836038468853	7.152309283009061	0.004131843289026596	0.24414422104692732	2.956320912556116	0.4263214444416819	0.5711380670263013	0.2075978551320478	0.9099202776085038	0.9856659663153381	1.1763086670378902	1.2344474105200602	0.943303031810263	4.095617614883027	-41.02893251993304	-1908.6306709181918
