Sample	posterior	likelihood	prior	pi.0.A	pi.0.C	pi.0.G	pi.0.T	pi.1.A	pi.1.C	pi.1.G	pi.1.T	pi.2.A	pi.2.C	pi.2.G	pi.2.T	kappa.0	kappa.1	kappa.2	mu.0	mu.1	mu.2	clockRate	Theta	psi.height	codon.0.treeLikelihood	codon.1.treeLikelihood	codon.2.treeLikelihood
14040000	-6077.533187074376	-5477.575932505194	-599.9572545691814	0.42712843835623365	0.27713994807040504	0.11017099607886077	0.18556061749449904	0.3021877475275478	0.4380365368631989	0.088248603396515	0.1715271122127409	0.3034479008333463	0.3959347406251151	0.06965993434770164	0.23095742419383994	10.685023855154702	2.971579140422546	3.372195343844494	0.6691783447517307	0.9264286936936234	1.4028176203391798	0.0023302107825948944	45.056197659479764	55.20955238755328	-1440.280870543235	-1778.7485536163747	-2258.5465083455842
14047500	-6064.90843018614	-5472.858350269271	-592.0500799168695	0.47374398496257814	0.2605101739243753	0.08112813990099496	0.18461770121205	0.30176347436432205	0.41260967009547356	0.10976535996113479	0.1758614955790721	0.3402593162057327	0.3634023362343102	0.09901375537341138	0.19732459218654866	10.259041831629487	2.9577193012851097	2.7443138854331726	0.6693345497310585	0.9879310238030893	1.3411598290836209	0.002182332854554545	37.83065757461988	56.873167832262034	-1440.6426465209965	-1774.0636433615798	-2258.1520603866943
14055000	-6054.734892333449	-5466.018065619282	-588.7168267141673	0.4790900864677008	0.21668201065408346	0.10480943768203575	0.19941846519617856	0.3183680765902359	0.4288930721747904	0.09640932398240817	0.15632952725256807	0.321718624434665	0.3836387492369411	0.07115417664123079	0.22348844968716602	9.70513716623769	1.755530069668373	3.0384245469037126	0.7106809133285567	0.8581235529248687	1.4298178238100459	0.0024525110451937148	41.690127755996166	55.52756679195216	-1433.5011013227418	-1777.3522732232498	-2255.1646910732907
14062500	-6079.168200270764	-5473.742985163846	-605.4252151069181	0.44972335183848755	0.26046580370370964	0.10618172609297544	0.1836291183648259	0.31348892598250466	0.41625167115310374	0.08861112880707263	0.18164827405732153	0.33415376439720174	0.36646673160971394	0.0961896567428722	0.20318984725021494	10.033822361226228	2.8499068358465918	2.5700340027503503	0.7772186273806471	0.9285837115154545	1.2931367974247605	0.002226556620790189	32.38057819591803	53.5670635502704	-1434.6200354128905	-1784.174070202106	-2254.94887954885
14070000	-6073.924431558693	-5480.704845864655	-593.2195856940382	0.5272527305315517	0.23918221377803905	0.087522659456778	0.14604239623362983	0.31653644066276926	0.41911828146613306	0.10092771394346542	0.16341756392763482	0.33465861213905335	0.38335333014108725	0.08087432013531012	0.20111373758455203	10.726664102341376	3.0790402741525873	2.2996215193844742	0.6062997783999506	1.042872229056027	1.348953229584024	0.0021307681053688555	37.72869662448456	56.633619518060144	-1440.8127719490008	-1779.9255428732179	-2259.9665310424366
14077500	-6067.453382269025	-5469.908532374285	-597.5448498947399	0.4827507310911342	0.2572084819996786	0.09085923080096758	0.16918155610821817	0.28763505791615795	0.42677815640232664	0.08207346271496263	0.2035133229665554	0.26728835469919865	0.3995886982462138	0.10309209728579447	0.2300308497687959	9.253918454617338	1.5331721485567074	1.109691218237822	0.6966635510110916	1.0012973390313267	1.3005946506766841	0.0023597775660006647	33.15308437828115	55.49374762692596	-1430.4760009559711	-1782.0142650532182	-2257.418266365096
14085000	-6079.153552741205	-5493.218524659267	-585.9350280819376	0.5046281079017637	0.24082095998380332	0.08763144621322475	0.16691948590120678	0.37732239050545124	0.3837315813735145	0.06433489855234961	0.17461112956868735	0.3128821966363995	0.3424341088707489	0.0804109944774555	0.264272700015399	10.191304043910403	0.8706471184406989	1.6403776218545207	0.6677990058112089	0.9037644428453002	1.4268546418473556	0.0021517867575619127	36.89551876173237	55.49712869576626	-1435.2632360198859	-1795.2450316104341	-2262.7102570289467
14092500	-6087.412944086135	-5482.25277468205	-605.1601694040857	0.4693518738476853	0.24168150449051878	0.08673478707646613	0.2022318345853284	0.2992800656153127	0.4441362797772813	0.0910034853667876	0.16558016924062108	0.3703508366235905	0.3738878142045539	0.0620184334808798	0.19374291569097862	10.191304043910403	4.597399394178061	4.0353068263714045	0.7765801988158507	0.9335762736450182	1.28877962372397	0.0020535968078995164	36.70234129885496	56.94438225013725	-1440.9628890417919	-1779.110559139105	-2262.1793265011524
14100000	-6078.406892733853	-5468.64329793912	-609.7635947947332	0.5146761676199451	0.2291310504196651	0.08283388379238273	0.17335889816800576	0.32971236968240847	0.43338514663078653	0.07209163769884193	0.1648108459879658	0.3438819280980078	0.39067456057263844	0.07109570639262817	0.19434780493672837	10.622003046243677	4.155812563824171	1.8746936716255023	0.6558956602092322	0.9449688462434304	1.3974969014530974	0.0020169473765527892	39.84412763363219	58.714888915511644	-1433.6739948891743	-1777.4482052333117	-2257.5210978166347
14107500	-6075.388811964963	-5457.757203613321	-617.6316083516425	0.4795757426503837	0.27843051065718194	0.08921660046242419	0.15277714623000885	0.32732507879929895	0.3985919901993691	0.10072640637612458	0.17335652462521015	0.3112740739875531	0.4042741449699694	0.07737100064276031	0.20708078039972005	10.617070007022678	0.903568348055079	2.5854044786002413	0.6756053916337237	0.9831932826305504	1.3396565895054116	0.002025063709973233	51.158064591660825	55.22561936094144	-1438.8238542553734	-1772.264650017382	-2246.6686993405647
14115000	-6068.801213601057	-5456.752066233951	-612.0491473671054	0.4833807781733874	0.22335535716964555	0.09378250713670239	0.19948135752026333	0.3020829124647642	0.43265116377873114	0.10719669341508026	0.15806923034142722	0.37821305704587743	0.33129120114979066	0.08263200361375211	0.20786373819058274	8.829368201541666	2.37155911255818	1.6204244234098775	0.6146894640549697	0.9505237616193349	1.4329519622497682	0.002047793582804495	48.18191444105024	55.99758207955312	-1435.6461699662887	-1774.0877827213653	-2247.018113546297
14122500	-6071.255802203452	-5474.901093520916	-596.3547086825355	0.4643761715366942	0.2827859368691279	0.10023731174656736	0.15260057984760922	0.32324554145437734	0.4430178994323802	0.06797779282282951	0.1657587662904158	0.3251667161382662	0.35855010369675205	0.09642910719977982	0.21985407296520487	11.051903015404168	1.8617452331525124	1.5401164075748413	0.6866020605816393	0.8999028139787049	1.41200275429957	0.002266510001986832	38.61379463417524	54.85648859171046	-1442.2380568441167	-1781.7465690415925	-2250.916467635207
14130000	-6060.187996130489	-5470.770210264667	-589.4177858658226	0.48781712862229004	0.23823547927905245	0.0908979812234151	0.18304941087524113	0.2801621899845164	0.40730686755429507	0.10542423616292895	0.20710670629826242	0.3142720459722731	0.3928704301322008	0.07702368647277481	0.2158338374227542	8.002543209324422	1.3857521230486143	2.68474184263802	0.6019166091749668	0.9443205006177582	1.4518672550128715	0.0021261720997670795	32.424030427759256	58.91637862517236	-1439.9298277461005	-1781.791861178444	-2249.0485213401234
14137500	-6075.733952731218	-5480.135709917991	-595.5982428132262	0.4984676485186864	0.2539375321489074	0.08416944366079959	0.16342537567160534	0.3445942296142568	0.3926128786034627	0.08083859175382457	0.1819543000284588	0.28514207204351394	0.40376719385665805	0.06872378052129917	0.24236695357853189	11.02191440926318	4.496925827259988	1.9923050653599264	0.6116797074092009	0.915369051202112	1.471102097138256	0.002307014225014819	36.481482147318815	57.199502880235116	-1430.1890860838098	-1780.6309536607998	-2269.315670173382
14145000	-6055.433604672383	-5479.581473864673	-575.8521308077096	0.5078275188451224	0.19122330149062566	0.10446068547279411	0.19648849419145653	0.26927386759861865	0.4500098141564867	0.09634978224789163	0.1843665359970059	0.3075187913460258	0.3608657696157967	0.08028508604619833	0.25133035299198214	10.822729299512714	2.521621719598352	1.876981101355	0.6369447191247101	0.9232770835797289	1.4380493626247275	0.00261930689011541	33.369414046743266	55.57073462951255	-1442.1663120190115	-1770.2443069283684	-2267.170854917293
14152500	-6070.246144909049	-5482.285737122273	-587.9604077867765	0.42528145591798705	0.2791984552536902	0.10149242264256986	0.19402766618575143	0.2973403738756626	0.41063348043939235	0.09066339939902138	0.20136274628592654	0.3121078669795518	0.39492479574813005	0.07036153469587211	0.222605802576449	9.469518539971421	3.926464411560893	3.3137300120137416	0.6552069814982255	0.809606228584159	1.5335449184009415	0.0023793161282088765	39.192039320850256	55.32439364083786	-1437.0887558818583	-1780.3880059732141	-2264.8089752672004
14160000	-6069.137059141066	-5474.508214874219	-594.6288442668468	0.446433412406828	0.26500461889310406	0.08955323469989407	0.19900873400017233	0.31326991659673914	0.3983988914939751	0.09077920562209013	0.19755198628719856	0.34332327130134427	0.366204792080893	0.08194134858347611	0.20853058803428953	10.418608783091484	4.3621080375160695	2.432458397701684	0.7230650008685952	0.8293916310484323	1.4462246299918722	0.002398900270268352	42.45215791680775	54.93011282206161	-1441.622856985023	-1782.2272538611176	-2250.658104028079
14167500	-6067.812392927193	-5479.586581769879	-588.2258111573148	0.4574249595409522	0.26391439751166823	0.08825150739954932	0.19040913554782868	0.3042636180080023	0.44009342287725617	0.1038642018350891	0.15177875727965545	0.295307477143404	0.417086278761179	0.07928691647867038	0.2083193276167496	10.408032421351608	3.1603449010632465	1.5181246005018525	0.7458818323809826	0.8874225552280313	1.3654855258785157	0.0023199047349268514	40.35379067998158	54.30434443945324	-1440.7359098582635	-1777.700333197801	-2261.1503387138137
14175000	-6066.563408445312	-5472.458396363984	-594.1050120813276	0.4866704398668884	0.21172264921283435	0.10222125433211911	0.19938565658815643	0.33025673744498546	0.43590849724228425	0.08597041117453037	0.14786435413820298	0.30434523117303364	0.40097102650901045	0.08534200996974174	0.20934173234821712	10.239806719482623	3.8615851402308166	2.154013075762816	0.7005924894338089	0.8776876917100543	1.420294068805823	0.002330922346649462	37.29845888838886	50.84599420661853	-1441.3137300548108	-1775.1344941598065	-2256.010172149367
14182500	-6073.080444411096	-5482.957101828301	-590.123342582795	0.5178189230822022	0.2425003995532865	0.09136679224996151	0.14831388511454818	0.332564178584054	0.38403612156822425	0.1038383387508261	0.17956136109689866	0.31740854940758684	0.3774320382751246	0.09557499363002134	0.20958441868727007	10.390513770918337	1.0035627840571062	1.3419544632024527	0.6296951089178326	0.9496469891905318	1.4188945452674364	0.0022724671599878227	38.411842295759705	57.314825994238085	-1428.7665122557428	-1779.977453923226	-2274.2131356493323
14190000	-6077.31563317109	-5486.9096826488685	-590.4059505222211	0.4542322237947344	0.25760554841503813	0.1143379184554259	0.17382430933480003	0.340249294837089	0.4076709205055774	0.08248924146527681	0.16959054319205988	0.35034547256493453	0.37081902500102165	0.09061387303713313	0.18822162939691356	12.508168802761803	4.827585613949281	2.6322220334422397	0.7383116656141362	0.9076668005478096	1.352775398912409	0.0023004380450187866	36.94998910812984	54.8414309101303	-1445.0056322741561	-1787.4865458245151	-2254.417504550197
14197500	-6057.589741315563	-5477.26925669527	-580.3204846202927	0.4476692473113547	0.26105846235500324	0.09683859798475417	0.19443369234888638	0.24379640815460069	0.45540735716730346	0.09119557692662555	0.2096006577514733	0.3209601008400861	0.3752544886762798	0.08246169713027188	0.2213237133533651	9.753798190892418	2.0785464099274877	3.119403438454065	0.6958340491670465	0.9903058026289535	1.3124117389143208	0.0023431199412749636	30.673043824746784	55.245358884040044	-1438.0191598436604	-1786.0415380644436	-2253.2085587871657
14205000	-6050.209243462454	-5470.660123483879	-579.5491199785749	0.4952740242757068	0.23439792504160578	0.09533696077301054	0.17499108990967538	0.3147721673618854	0.4060756929614361	0.08174732567862174	0.1974048139980597	0.3495670334590287	0.36803737466330044	0.0942359361742877	0.18815965570338608	11.201619412509476	2.797138521811739	2.012869169489716	0.7302689517408648	0.8802017420198615	1.388244872676137	0.0025148750459779235	33.890340069298716	51.77341601295367	-1430.71147845296	-1792.262573516807	-2247.6860715141124
14212500	-6059.454993131528	-5482.461397288411	-576.9935958431171	0.4785047039679481	0.2556690991967749	0.08380191892552111	0.18202427790975448	0.29338532300597525	0.4034365600600072	0.078561293360081	0.22461682357393953	0.3439564015650932	0.3302246981246877	0.08333261219227144	0.24248628811795053	9.565108348089563	1.6200410684571573	6.09986690916011	0.5967581589549659	0.9541643159376779	1.4471573258642865	0.002490015594296677	34.76847277697627	51.544129089450394	-1441.9924656737571	-1790.4621298924933	-2250.00680172216
14220000	-6066.983558070288	-5481.344674615125	-585.6388834551634	0.5424608982952255	0.19515020426149898	0.09573325453351526	0.16665564290975876	0.275441510897944	0.482377861336158	0.09990986169893029	0.14227076606697076	0.33570679813838555	0.37601822239945354	0.07278708888428446	0.2154878905778792	11.129862769093773	1.0990301589933016	2.6909148110968117	0.646742185512848	0.950552148844927	1.4010234855732402	0.0021976254261007397	34.50751839513739	51.60870191170192	-1444.1338032477934	-1786.9491506574739	-2250.2617207098574
14227500	-6074.848184616375	-5474.365806184331	-600.482378432044	0.5050822748097561	0.23110388295726247	0.07376735331166864	0.19004648892131126	0.3119208700692251	0.40051583511233974	0.1036960309796822	0.1838672638387561	0.3166072754430201	0.3784098594198542	0.09187853707777552	0.21310432805935306	11.439795350047218	3.362929147612195	1.7227541586056023	0.6624766279288447	0.919793785431486	1.4161223324869516	0.002199550988142643	39.59573146323992	58.71002108528546	-1435.5932780342605	-1783.768103656423	-2255.0044244936475
14235000	-6078.456970730371	-5484.5416636934915	-593.9153070368794	0.4937282755592004	0.20340267258961287	0.09913443134162474	0.2037346205095604	0.3042621719326791	0.4407528114636451	0.09185496781876842	0.1631300487849104	0.2969022804940262	0.4132977823615134	0.0725488098994111	0.21725112724505216	8.904476708239855	3.4413521937268134	2.3422104001965036	0.6267751673515742	1.1008131182408107	1.2706344532997669	0.0022577921343598394	31.788432108408138	52.9525796632982	-1441.6717646463064	-1785.4421712965313	-2257.427727750654
14242500	-6057.713204918064	-5463.355326881761	-594.3578780363022	0.443315062545183	0.2448906583181065	0.10780460159138634	0.20398967754532255	0.29927095763769174	0.4210827704640147	0.08893377123466215	0.19071250066363452	0.3305455497419972	0.37324174470175786	0.08574942015086971	0.21046328540537812	10.427925044880972	5.937760027989007	3.7176002104828947	0.6685135053490767	1.0569034553730206	1.273004532160519	0.002406370475333537	38.23741018576053	52.79441982176947	-1428.3717990343382	-1783.009509601726	-2251.974018245697
14250000	-6055.569080611201	-5482.791486286153	-572.7775943250483	0.4875743294201249	0.24690434124620297	0.0971379601585119	0.1683833691751586	0.29518191225082063	0.4147314681093113	0.10844115175307745	0.18164546788679384	0.30664345343930277	0.3774357950965125	0.10087913916884639	0.21504161229534122	9.910740432706966	2.7756604448770927	3.441824112874388	0.6363838251227132	0.9627824350764622	1.3991022342061723	0.0024703464606849854	27.473166767660338	57.73719434976708	-1434.7512434963976	-1775.8393637417425	-2272.200879048013
14257500	-6059.276596446252	-5493.294108922009	-565.9824875242427	0.4484969075962281	0.25734789693378857	0.09814717368173136	0.1960080217882504	0.3223096016265488	0.4155143184614631	0.077464803191818	0.1847112767201733	0.3483524563882711	0.35745164977331584	0.08354473670414489	0.21065115713427107	10.258835913828475	5.3531754400488065	1.5488776270026912	0.6642210696555537	1.0224803126931719	1.3116996703639212	0.002643206148037261	32.76739301818574	54.802130171183045	-1430.7485251974454	-1800.4333149727488	-2262.112268751815
